lcl|NC_082382.1_cds_XP_059910907.1_62	sp|Q6AZB8|HARB1_DANRE	40.964	166	92	2	1	480	138	303	1.31e-35	138
lcl|NC_082382.1_cds_XP_059917568.1_67	sp|Q96MB7|HARB1_HUMAN	37.363	273	163	4	109	906	31	302	3.02e-53	182
lcl|NC_082382.1_cds_XP_059910958.1_76	sp|Q96DM1|PGBD4_HUMAN	29.377	514	276	20	49	1362	74	576	5.66e-49	179
lcl|NC_082382.1_cds_XP_059910972.1_78	sp|A4IFA3|GT2D2_BOVIN	38.045	573	292	5	10	1674	419	946	3.60e-129	407
lcl|NC_082382.1_cds_XP_059917817.1_88	sp|A0A0R4IB93|UBP48_DANRE	75.806	1054	247	5	1	3159	1	1047	0.0	1640
lcl|NC_082382.1_cds_XP_059917822.1_89	sp|A0A0R4IB93|UBP48_DANRE	75.806	1054	247	5	1	3159	1	1047	0.0	1640
lcl|NC_082382.1_cds_XP_059917842.1_90	sp|A0A0R4IB93|UBP48_DANRE	75.737	1051	247	5	1	3141	1	1047	0.0	1634
lcl|NC_082382.1_cds_XP_059917832.1_91	sp|A0A0R4IB93|UBP48_DANRE	75.712	1054	247	6	1	3156	1	1047	0.0	1633
lcl|NC_082382.1_cds_XP_059917851.1_92	sp|A0A0R4IB93|UBP48_DANRE	75.543	920	219	4	1	2757	1	915	0.0	1427
lcl|NC_082382.1_cds_XP_059917860.1_93	sp|A0A0R4IB93|UBP48_DANRE	72.354	803	214	5	133	2538	252	1047	0.0	1170
lcl|NC_082382.1_cds_XP_059917878.1_94	sp|Q9NUA8|ZBT40_HUMAN	47.885	520	217	6	1561	3018	736	1235	6.99e-147	473
lcl|NC_082382.1_cds_XP_059917878.1_94	sp|Q9NUA8|ZBT40_HUMAN	61.864	118	45	0	1	354	1	118	1.55e-38	160
lcl|NC_082382.1_cds_XP_059917886.1_95	sp|Q9NUA8|ZBT40_HUMAN	47.885	520	217	6	1561	3018	736	1235	6.99e-147	473
lcl|NC_082382.1_cds_XP_059917886.1_95	sp|Q9NUA8|ZBT40_HUMAN	61.864	118	45	0	1	354	1	118	1.55e-38	160
lcl|NC_082382.1_cds_XP_059917897.1_96	sp|Q9NUA8|ZBT40_HUMAN	47.885	520	217	6	1561	3018	736	1235	6.99e-147	473
lcl|NC_082382.1_cds_XP_059917897.1_96	sp|Q9NUA8|ZBT40_HUMAN	61.864	118	45	0	1	354	1	118	1.55e-38	160
lcl|NC_082382.1_cds_XP_059917912.1_97	sp|Q9NUA8|ZBT40_HUMAN	47.399	519	220	6	1561	3015	736	1235	3.39e-145	468
lcl|NC_082382.1_cds_XP_059917912.1_97	sp|Q9NUA8|ZBT40_HUMAN	61.864	118	45	0	1	354	1	118	1.55e-38	160
lcl|NC_082382.1_cds_XP_059917904.1_98	sp|Q9NUA8|ZBT40_HUMAN	48.077	520	215	6	1561	3015	736	1235	4.02e-148	476
lcl|NC_082382.1_cds_XP_059917904.1_98	sp|Q9NUA8|ZBT40_HUMAN	61.864	118	45	0	1	354	1	118	1.55e-38	160
lcl|NC_082382.1_cds_XP_059917955.1_99	sp|Q8N8Q1|C56D1_HUMAN	50.855	234	107	2	4	705	3	228	4.12e-51	169
lcl|NC_082382.1_cds_XP_059917934.1_100	sp|Q5T6C5|AT7L2_HUMAN	72.340	94	25	1	55	336	18	110	8.47e-37	152
lcl|NC_082382.1_cds_XP_059917925.1_101	sp|Q5T6C5|AT7L2_HUMAN	72.340	94	25	1	55	336	18	110	7.31e-37	152
lcl|NC_082382.1_cds_XP_059917967.1_103	sp|Q16563|SYPL1_HUMAN	48.347	242	110	6	16	702	17	256	1.18e-70	219
lcl|NC_082382.1_cds_XP_059917980.1_104	sp|O75152|ZC11A_HUMAN	41.138	457	197	14	1	1263	1	421	1.79e-70	253
lcl|NC_082382.1_cds_XP_059917989.1_105	sp|O75152|ZC11A_HUMAN	41.138	457	197	14	1	1263	1	421	1.79e-70	253
lcl|NC_082382.1_cds_XP_059917997.1_106	sp|O75152|ZC11A_HUMAN	41.138	457	197	14	1	1263	1	421	1.79e-70	253
lcl|NC_082382.1_cds_XP_059918005.1_107	sp|O75152|ZC11A_HUMAN	41.138	457	197	14	1	1263	1	421	1.79e-70	253
lcl|NC_082382.1_cds_XP_059918018.1_108	sp|Q91VN1|ZNF24_MOUSE	36.453	203	112	7	430	1008	137	332	7.35e-25	107
lcl|NC_082382.1_cds_XP_059918027.1_109	sp|Q91VN1|ZNF24_MOUSE	40.972	144	78	4	562	981	192	332	6.24e-25	107
lcl|NC_082382.1_cds_XP_059918039.1_110	sp|Q6RY07|CHIA_RAT	53.376	474	216	5	1	1410	1	473	8.99e-166	479
lcl|NC_082382.1_cds_XP_059918046.1_111	sp|Q6RY07|CHIA_RAT	53.376	474	216	5	1	1410	1	473	6.07e-166	479
lcl|NC_082382.1_cds_XP_059918052.1_112	sp|Q6RY07|CHIA_RAT	45.359	474	239	4	1	1365	1	473	1.06e-148	435
lcl|NC_082382.1_cds_XP_059918053.1_113	sp|P28685|CNTN2_CHICK	58.806	1005	410	3	91	3105	31	1031	0.0	1166
lcl|NC_082382.1_cds_XP_059918054.1_114	sp|P28685|CNTN2_CHICK	58.806	1005	410	3	91	3105	31	1031	0.0	1166
lcl|NC_082382.1_cds_XP_059918082.1_115	sp|O94856|NFASC_HUMAN	58.634	1025	384	4	73	3084	24	1029	0.0	1205
lcl|NC_082382.1_cds_XP_059918082.1_115	sp|O94856|NFASC_HUMAN	84.932	146	17	4	3085	3513	1204	1347	2.80e-55	214
lcl|NC_082382.1_cds_XP_059918063.1_116	sp|O94856|NFASC_HUMAN	58.634	1025	384	4	73	3084	24	1029	0.0	1204
lcl|NC_082382.1_cds_XP_059918063.1_116	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3361	4086	1118	1347	2.70e-79	291
lcl|NC_082382.1_cds_XP_059918058.1_117	sp|O94856|NFASC_HUMAN	59.610	1025	389	3	73	3129	24	1029	0.0	1213
lcl|NC_082382.1_cds_XP_059918058.1_117	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3406	4131	1118	1347	2.21e-79	291
lcl|NC_082382.1_cds_XP_059918094.1_118	sp|O94856|NFASC_HUMAN	59.921	1008	387	2	73	3051	24	1029	0.0	1225
lcl|NC_082382.1_cds_XP_059918094.1_118	sp|O94856|NFASC_HUMAN	84.932	146	17	4	3052	3480	1204	1347	2.41e-55	214
lcl|NC_082382.1_cds_XP_059918064.1_119	sp|O94856|NFASC_HUMAN	59.821	1008	388	2	73	3051	24	1029	0.0	1226
lcl|NC_082382.1_cds_XP_059918064.1_119	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3328	4053	1118	1347	1.76e-79	291
lcl|NC_082382.1_cds_XP_059918062.1_120	sp|O94856|NFASC_HUMAN	60.813	1008	393	1	73	3096	24	1029	0.0	1233
lcl|NC_082382.1_cds_XP_059918062.1_120	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3373	4098	1118	1347	2.27e-79	291
lcl|NC_082382.1_cds_XP_059918073.1_121	sp|O94856|NFASC_HUMAN	58.829	1025	388	3	73	3102	24	1029	0.0	1214
lcl|NC_082382.1_cds_XP_059918073.1_121	sp|O94856|NFASC_HUMAN	84.932	146	17	4	3103	3531	1204	1347	3.24e-55	214
lcl|NC_082382.1_cds_XP_059918061.1_122	sp|O94856|NFASC_HUMAN	58.829	1025	388	3	73	3102	24	1029	0.0	1215
lcl|NC_082382.1_cds_XP_059918061.1_122	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3379	4104	1118	1347	2.67e-79	291
lcl|NC_082382.1_cds_XP_059918070.1_123	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918070.1_123	sp|O94856|NFASC_HUMAN	84.932	146	17	4	3148	3576	1204	1347	2.72e-55	214
lcl|NC_082382.1_cds_XP_059918069.1_124	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1223
lcl|NC_082382.1_cds_XP_059918069.1_124	sp|O94856|NFASC_HUMAN	78.481	158	17	5	3148	3612	1204	1347	1.64e-52	206
lcl|NC_082382.1_cds_XP_059918060.1_125	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918060.1_125	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3385	4110	1118	1347	2.14e-79	291
lcl|NC_082382.1_cds_XP_059918066.1_126	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918066.1_126	sp|O94856|NFASC_HUMAN	60.000	245	30	8	3424	3999	1118	1347	6.15e-59	227
lcl|NC_082382.1_cds_XP_059918059.1_127	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918059.1_127	sp|O94856|NFASC_HUMAN	73.504	234	54	7	3424	4113	1118	1347	2.76e-82	300
lcl|NC_082382.1_cds_XP_059918057.1_128	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918057.1_128	sp|O94856|NFASC_HUMAN	69.919	246	54	8	3424	4149	1118	1347	2.83e-79	291
lcl|NC_082382.1_cds_XP_059918089.1_129	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918089.1_129	sp|O94856|NFASC_HUMAN	65.769	260	55	8	3424	4191	1118	1347	9.84e-74	274
lcl|NC_082382.1_cds_XP_059918068.1_130	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918068.1_130	sp|O94856|NFASC_HUMAN	65.806	155	49	4	3424	3882	1118	1270	1.05e-43	178
lcl|NC_082382.1_cds_XP_059918067.1_131	sp|O94856|NFASC_HUMAN	59.805	1025	393	2	73	3147	24	1029	0.0	1222
lcl|NC_082382.1_cds_XP_059918067.1_131	sp|O94856|NFASC_HUMAN	61.078	167	49	5	3424	3918	1118	1270	5.56e-41	169
lcl|NC_082382.1_cds_XP_059911037.1_132	sp|Q2YDJ8|KMT5A_BOVIN	42.857	126	61	4	100	450	226	349	6.02e-25	105
lcl|NC_082382.1_cds_XP_059911050.1_134	sp|Q6RY07|CHIA_RAT	49.474	380	178	4	307	1404	94	473	3.00e-112	342
lcl|NC_082382.1_cds_XP_059918113.1_135	sp|Q6RY07|CHIA_RAT	52.532	474	220	5	1	1410	1	473	4.52e-155	451
lcl|NC_082382.1_cds_XP_059910707.1_136	sp|Q6RY07|CHIA_RAT	49.495	297	147	3	67	948	177	473	3.19e-88	275
lcl|NC_082382.1_cds_XP_059918123.1_137	sp|Q6RY07|CHIA_RAT	46.771	449	221	9	37	1335	12	458	9.19e-114	347
lcl|NC_082382.1_cds_XP_059918131.1_138	sp|Q6RY07|CHIA_RAT	46.875	448	221	8	37	1332	12	458	1.58e-115	351
lcl|NC_082382.1_cds_XP_059918141.1_139	sp|Q6RY07|CHIA_RAT	46.771	449	221	9	34	1332	12	458	1.07e-113	346
lcl|NC_082382.1_cds_XP_059918151.1_140	sp|Q6RY07|CHIA_RAT	46.119	438	216	10	16	1281	25	458	2.88e-107	329
lcl|NC_082382.1_cds_XP_059918160.1_141	sp|Q6RY07|CHIA_RAT	46.119	438	216	10	13	1278	25	458	3.04e-107	329
lcl|NC_082382.1_cds_XP_059918196.1_142	sp|Q32LJ2|ARFRP_BOVIN	87.562	201	25	0	1	603	1	201	1.69e-135	380
lcl|NC_082382.1_cds_XP_059918217.1_143	sp|O93388|STMN3_CHICK	60.440	182	69	2	1	543	1	180	1.26e-55	176
lcl|NC_082382.1_cds_XP_059918209.1_144	sp|O93388|STMN3_CHICK	59.459	185	69	3	1	552	1	180	2.22e-53	171
lcl|NC_082382.1_cds_XP_059918188.1_145	sp|Q9BYK8|HELZ2_HUMAN	36.034	1629	923	37	4045	8751	1319	2888	0.0	886
lcl|NC_082382.1_cds_XP_059918188.1_145	sp|Q9BYK8|HELZ2_HUMAN	38.925	1246	662	25	397	4008	20	1208	0.0	816
lcl|NC_082382.1_cds_XP_059918188.1_145	sp|Q9BYK8|HELZ2_HUMAN	32.313	294	168	8	1	846	21	295	9.96e-22	108
lcl|NC_082382.1_cds_XP_059918284.1_148	sp|Q80ZW0|STK35_MOUSE	77.208	351	70	2	184	1236	196	536	0.0	576
lcl|NC_082382.1_cds_XP_059918276.1_149	sp|Q80ZW0|STK35_MOUSE	77.557	352	69	2	184	1239	196	537	0.0	581
lcl|NC_082382.1_cds_XP_059918289.1_150	sp|P47900|P2RY1_HUMAN	40.836	311	173	5	19	930	36	342	3.82e-71	228
lcl|NC_082382.1_cds_XP_059918296.1_151	sp|P47900|P2RY1_HUMAN	41.732	254	139	3	19	762	36	286	7.54e-58	192
lcl|NC_082382.1_cds_XP_059918301.1_152	sp|Q5R533|SERC3_PONAB	60.744	484	177	4	1	1446	1	473	7.03e-173	497
lcl|NC_082382.1_cds_XP_059918308.1_153	sp|Q5R533|SERC3_PONAB	62.539	323	118	1	1	969	1	320	1.60e-107	320
lcl|NC_082382.1_cds_XP_059918308.1_153	sp|Q5R533|SERC3_PONAB	58.228	79	31	1	1037	1273	353	429	1.60e-107	92.8
lcl|NC_082382.1_cds_XP_059918561.1_154	sp|P0C8M3|SVBP_DANRE	84.848	66	9	1	1	198	1	65	5.90e-33	110
lcl|NC_082382.1_cds_XP_059918520.1_155	sp|Q06274|ITA5_XENLA	54.924	1056	450	15	46	3162	4	1050	0.0	1072
lcl|NC_082382.1_cds_XP_059918531.1_156	sp|Q06274|ITA5_XENLA	54.010	985	427	15	46	2949	4	979	0.0	1023
lcl|NC_082382.1_cds_XP_059918317.1_157	sp|D3Z6Q9|BIN2_MOUSE	69.068	236	73	0	49	756	12	247	2.80e-104	328
lcl|NC_082382.1_cds_XP_059918325.1_158	sp|Q86VQ6|TRXR3_HUMAN	70.903	598	173	1	7	1800	45	641	0.0	847
lcl|NC_082382.1_cds_XP_059918334.1_159	sp|P69478|CHSTB_RAT	59.012	344	134	4	1	1014	9	351	1.39e-145	417
lcl|NC_082382.1_cds_XP_059910720.1_160	sp|Q5R839|S41A1_PONAB	40.784	255	95	6	1	618	236	483	7.15e-30	118
lcl|NC_082382.1_cds_XP_059918350.1_161	sp|Q63ZT8|AL1L1_XENTR	80.044	902	180	0	1	2706	1	902	0.0	1558
lcl|NC_082382.1_cds_XP_059918375.1_162	sp|Q9EPW2|KLF15_MOUSE	69.585	217	52	4	772	1404	205	413	1.03e-92	290
lcl|NC_082382.1_cds_XP_059918382.1_163	sp|Q9EPW2|KLF15_MOUSE	69.585	217	52	4	772	1404	205	413	1.03e-92	290
lcl|NC_082382.1_cds_XP_059918392.1_164	sp|Q9EPW2|KLF15_MOUSE	69.585	217	52	4	772	1404	205	413	1.03e-92	290
lcl|NC_082382.1_cds_XP_059918547.1_166	sp|Q3ZC48|DRAM2_BOVIN	58.233	249	103	1	1	747	1	248	5.88e-81	247
lcl|NC_082382.1_cds_XP_059918458.1_167	sp|P31792|POL_FENV1	34.375	800	490	15	1	2361	100	877	1.23e-143	452
lcl|NC_082382.1_cds_XP_059918504.1_170	sp|P11227|POL_MLVRD	33.229	638	377	13	1	1863	958	1563	8.28e-98	331
lcl|NC_082382.1_cds_XP_059919167.1_178	sp|Q9D0W5|PPIL1_MOUSE	80.368	163	32	0	1	489	1	163	1.03e-91	266
lcl|NC_082382.1_cds_XP_059919004.1_180	sp|P31646|S6A13_RAT	62.261	575	214	3	49	1773	22	593	0.0	732
lcl|NC_082382.1_cds_XP_059918992.1_181	sp|O43559|FRS3_HUMAN	53.356	298	84	7	1	858	1	255	6.14e-90	291
lcl|NC_082382.1_cds_XP_059918674.1_182	sp|P16257|TSPO_RAT	54.487	156	71	0	10	477	8	163	9.62e-56	176
lcl|NC_082382.1_cds_XP_059918684.1_183	sp|P16257|TSPO_RAT	54.487	156	71	0	10	477	8	163	9.62e-56	176
lcl|NC_082382.1_cds_XP_059918694.1_184	sp|P16257|TSPO_RAT	54.487	156	71	0	10	477	8	163	9.62e-56	176
lcl|NC_082382.1_cds_XP_059918705.1_185	sp|Q6PBU7|UQCC2_DANRE	84.615	117	16	1	1	351	1	115	7.40e-66	198
lcl|NC_082382.1_cds_XP_059918718.1_186	sp|Q56JY4|TOM6_BOVIN	61.538	65	25	0	4	198	10	74	7.21e-24	88.2
lcl|NC_082382.1_cds_XP_059918665.1_187	sp|B5XBP5|CA074_SALSA	53.731	268	119	3	1	789	1	268	7.38e-89	267
lcl|NC_082382.1_cds_XP_059918645.1_188	sp|Q8R216|SIR4_MOUSE	64.539	282	100	0	82	927	29	310	3.77e-137	394
lcl|NC_082382.1_cds_XP_059918652.1_189	sp|Q8R216|SIR4_MOUSE	64.539	282	100	0	82	927	29	310	3.77e-137	394
lcl|NC_082382.1_cds_XP_059918633.1_190	sp|P02789|TRFE_CHICK	34.066	728	417	22	34	2160	16	699	1.86e-123	387
lcl|NC_082382.1_cds_XP_059918835.1_191	sp|B0KWR6|SFI1_CALJA	27.849	1088	748	10	82	3291	51	1119	2.43e-89	318
lcl|NC_082382.1_cds_XP_059918807.1_192	sp|B0KWR6|SFI1_CALJA	27.879	1094	746	11	82	3309	51	1119	1.55e-88	316
lcl|NC_082382.1_cds_XP_059918814.1_193	sp|B0KWR6|SFI1_CALJA	27.732	1089	749	11	82	3294	51	1119	1.17e-86	311
lcl|NC_082382.1_cds_XP_059918822.1_194	sp|B0KWR6|SFI1_CALJA	27.747	1092	745	12	82	3303	51	1116	2.95e-85	306
lcl|NC_082382.1_cds_XP_059918779.1_195	sp|B0KWR6|SFI1_CALJA	27.763	1095	747	12	82	3312	51	1119	3.86e-86	309
lcl|NC_082382.1_cds_XP_059918789.1_196	sp|B0KWR6|SFI1_CALJA	27.763	1095	747	12	82	3312	51	1119	3.86e-86	309
lcl|NC_082382.1_cds_XP_059918798.1_197	sp|B0KWR6|SFI1_CALJA	27.763	1095	747	12	82	3312	51	1119	3.86e-86	309
lcl|NC_082382.1_cds_XP_059918844.1_198	sp|Q9NRA8|4ET_HUMAN	49.267	818	324	26	604	2895	204	984	4.71e-171	528
lcl|NC_082382.1_cds_XP_059918844.1_198	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	9.81e-40	163
lcl|NC_082382.1_cds_XP_059918880.1_199	sp|Q9NRA8|4ET_HUMAN	48.900	818	318	25	604	2868	204	984	7.87e-172	530
lcl|NC_082382.1_cds_XP_059918880.1_199	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	9.66e-40	163
lcl|NC_082382.1_cds_XP_059918863.1_200	sp|Q9NRA8|4ET_HUMAN	49.569	813	324	25	604	2880	204	984	3.58e-173	533
lcl|NC_082382.1_cds_XP_059918863.1_200	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	1.05e-39	163
lcl|NC_082382.1_cds_XP_059918896.1_201	sp|Q9NRA8|4ET_HUMAN	49.200	813	318	24	604	2853	204	984	3.28e-174	535
lcl|NC_082382.1_cds_XP_059918896.1_201	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	9.24e-40	163
lcl|NC_082382.1_cds_XP_059918853.1_202	sp|Q9NRA8|4ET_HUMAN	49.267	818	323	26	604	2892	204	984	4.07e-171	528
lcl|NC_082382.1_cds_XP_059918853.1_202	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	9.95e-40	163
lcl|NC_082382.1_cds_XP_059918888.1_203	sp|Q9NRA8|4ET_HUMAN	48.900	818	317	25	604	2865	204	984	7.57e-172	530
lcl|NC_082382.1_cds_XP_059918888.1_203	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	9.97e-40	163
lcl|NC_082382.1_cds_XP_059918873.1_204	sp|Q9NRA8|4ET_HUMAN	49.569	813	323	25	604	2877	204	984	2.13e-173	534
lcl|NC_082382.1_cds_XP_059918873.1_204	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	1.06e-39	163
lcl|NC_082382.1_cds_XP_059918905.1_205	sp|Q9NRA8|4ET_HUMAN	49.200	813	317	24	604	2850	204	984	2.87e-174	536
lcl|NC_082382.1_cds_XP_059918905.1_205	sp|Q9NRA8|4ET_HUMAN	75.758	99	24	0	88	384	27	125	9.87e-40	163
lcl|NC_082382.1_cds_XP_059918951.1_206	sp|Q5NBY9|PATZ1_MOUSE	52.257	731	252	19	1	2067	1	676	0.0	625
lcl|NC_082382.1_cds_XP_059918960.1_207	sp|Q5NBY9|PATZ1_MOUSE	52.162	717	215	17	1	1890	1	676	0.0	622
lcl|NC_082382.1_cds_XP_059918979.1_208	sp|Q5NBY9|PATZ1_MOUSE	57.621	538	160	13	1	1488	1	512	0.0	563
lcl|NC_082382.1_cds_XP_059918971.1_209	sp|Q5NBY9|PATZ1_MOUSE	58.759	548	158	13	1	1518	1	522	0.0	592
lcl|NC_082382.1_cds_XP_059919079.1_210	sp|Q9BYW1|GTR11_HUMAN	41.612	459	268	0	64	1440	21	479	1.03e-117	358
lcl|NC_082382.1_cds_XP_059918738.1_211	sp|Q9BYW1|GTR11_HUMAN	51.411	496	200	3	16	1392	5	496	1.95e-153	448
lcl|NC_082382.1_cds_XP_059918731.1_212	sp|Q9BYW1|GTR11_HUMAN	55.040	496	219	2	16	1503	5	496	1.34e-175	506
lcl|NC_082382.1_cds_XP_059918751.1_213	sp|P01135|TGFA_HUMAN	52.000	125	58	1	244	612	36	160	3.49e-35	124
lcl|NC_082382.1_cds_XP_059919144.1_214	sp|Q7T012|HDHD3_DANRE	65.702	242	82	1	1	723	1	242	6.12e-116	334
lcl|NC_082382.1_cds_XP_059919149.1_215	sp|Q7T012|HDHD3_DANRE	65.702	242	82	1	1	723	1	242	6.12e-116	334
lcl|NC_082382.1_cds_XP_059919130.1_216	sp|Q5XGG2|TRUB2_XENTR	49.363	314	140	3	1	885	1	314	7.96e-101	301
lcl|NC_082382.1_cds_XP_059918764.1_217	sp|Q7Z6P3|RAB44_HUMAN	42.553	188	104	3	3994	4545	833	1020	9.61e-42	171
lcl|NC_082382.1_cds_XP_059919157.1_218	sp|P84104|SRSF3_MOUSE	96.250	80	3	0	25	264	6	85	4.97e-52	166
lcl|NC_082382.1_cds_XP_059919090.1_219	sp|Q13451|FKBP5_HUMAN	59.716	422	170	0	1	1266	1	422	0.0	546
lcl|NC_082382.1_cds_XP_059919099.1_220	sp|Q13451|FKBP5_HUMAN	59.716	422	170	0	1	1266	1	422	0.0	546
lcl|NC_082382.1_cds_XP_059919107.1_221	sp|Q13451|FKBP5_HUMAN	61.333	375	145	0	1	1125	48	422	1.63e-178	508
lcl|NC_082382.1_cds_XP_059919016.1_222	sp|P31646|S6A13_RAT	64.516	589	191	4	28	1776	23	599	0.0	711
lcl|NC_082382.1_cds_XP_059919028.1_223	sp|P31646|S6A13_RAT	64.516	589	191	4	28	1776	23	599	0.0	711
lcl|NC_082382.1_cds_XP_059919037.1_224	sp|P31646|S6A13_RAT	68.471	425	125	2	28	1302	23	438	0.0	533
