XM_060035538.1	sp|O54782|MA2B2_MOUSE	57.566	978	382	8	214	3114	26	981	0.0	1034
XM_060035539.1	sp|O54782|MA2B2_MOUSE	57.037	945	373	8	213	3014	26	948	0.0	984
XM_060035540.1	sp|O75460|ERN1_HUMAN	30.214	374	239	10	1760	2836	563	929	2.34e-40	166
XM_060035541.1	sp|O75460|ERN1_HUMAN	30.214	374	239	10	2025	3101	563	929	2.69e-40	166
XM_060035542.1	sp|O75460|ERN1_HUMAN	29.867	375	241	10	1651	2730	562	929	2.90e-40	166
XM_060035543.1	sp|O75460|ERN1_HUMAN	30.667	375	238	10	1654	2733	562	929	5.98e-41	168
XM_060035544.1	sp|Q9Z2E3|ERN2_MOUSE	32.113	355	219	11	1666	2688	503	849	2.15e-41	169
XM_060035545.1	sp|Q9Z2E3|ERN2_MOUSE	31.831	355	214	12	1671	2684	503	846	4.70e-39	161
XM_060035546.1	sp|Q9Z2E3|ERN2_MOUSE	32.394	355	212	12	1669	2682	503	846	7.32e-41	167
XM_060035547.1	sp|Q9Z2E3|ERN2_MOUSE	31.831	355	214	12	1670	2683	503	846	3.97e-39	162
XM_060035548.1	sp|O75460|ERN1_HUMAN	29.867	375	241	10	1660	2739	562	929	2.39e-40	166
XM_060035549.1	sp|O75460|ERN1_HUMAN	32.626	377	228	12	1607	2686	562	929	4.29e-45	181
XM_060035550.1	sp|Q9Z2E3|ERN2_MOUSE	35.636	275	159	9	1675	2460	503	772	4.42e-36	152
XM_060035551.1	sp|Q6DH86|C149B_DANRE	67.713	223	68	3	4350	5009	1	222	4.32e-77	269
XM_060035552.1	sp|Q6DH86|C149B_DANRE	67.713	223	68	3	1890	2549	1	222	4.33e-79	269
XM_060035553.1	sp|Q6DH86|C149B_DANRE	67.713	223	68	3	1890	2549	1	222	4.33e-79	269
XM_060035554.1	sp|Q6DH86|C149B_DANRE	68.493	219	65	3	4350	4997	1	218	8.99e-77	268
XM_060035555.1	sp|Q5XJA2|C149A_DANRE	63.927	219	63	3	4350	4958	1	219	5.71e-69	243
XM_060035556.1	sp|A0JMF7|HAUS6_DANRE	38.935	601	328	12	227	2011	10	577	9.61e-99	334
XM_060035557.1	sp|A0JMF7|HAUS6_DANRE	38.935	601	328	12	227	2011	10	577	9.61e-99	334
XM_060035558.1	sp|A0JMF7|HAUS6_DANRE	38.935	601	327	13	228	2009	10	577	5.89e-97	329
XM_060035559.1	sp|Q7RTR2|NLRC3_HUMAN	26.676	731	464	21	584	2665	21	716	1.92e-53	208
XM_060035560.1	sp|Q7RTR2|NLRC3_HUMAN	28.197	649	411	19	254	2089	86	716	1.08e-52	205
XM_060035561.1	sp|Q9Y263|PLAP_HUMAN	65.995	794	261	5	19	2391	8	795	0.0	1103
XM_060035562.1	sp|Q5RAZ4|DHX15_PONAB	93.411	683	45	0	211	2259	113	795	0.0	1298
XM_060035563.1	sp|Q7ZWE3|LARP7_DANRE	68.224	214	67	1	182	823	9	221	3.52e-92	303
XM_060035563.1	sp|Q7ZWE3|LARP7_DANRE	59.155	213	78	2	1472	2107	351	555	7.46e-72	248
XM_060035564.1	sp|Q7ZWE3|LARP7_DANRE	68.224	214	67	1	163	804	9	221	3.09e-92	303
XM_060035564.1	sp|Q7ZWE3|LARP7_DANRE	59.155	213	78	2	1453	2088	351	555	6.73e-72	248
XM_060035565.1	sp|Q7ZWE3|LARP7_DANRE	66.364	220	73	1	87	746	3	221	3.78e-92	302
XM_060035565.1	sp|Q7ZWE3|LARP7_DANRE	59.155	213	78	2	1395	2030	351	555	8.66e-72	248
XM_060035566.1	sp|Q12873|CHD3_HUMAN	73.887	337	77	5	963	1955	1635	1966	2.99e-135	442
XM_060035566.1	sp|Q12873|CHD3_HUMAN	77.419	186	41	1	27	584	1377	1561	1.79e-83	292
XM_060035567.1	sp|Q1EGL1|LGI2_PANTR	73.166	518	138	1	262	1812	28	545	0.0	785
XM_060035568.1	sp|Q7ZWE7|NOL12_DANRE	50.602	166	55	3	149	628	24	168	1.53e-43	153
XM_060035569.1	sp|Q8BGA9|OXA1L_MOUSE	58.772	342	132	3	585	1589	94	433	3.80e-144	426
XM_060035570.1	sp|Q803A7|SPCS_DANRE	81.290	465	86	1	176	1570	1	464	0.0	802
XM_060035571.1	sp|Q7SY54|AT2L1_DANRE	76.068	468	111	1	279	1679	1	468	0.0	738
XM_060035572.1	sp|Q7SY54|AT2L1_DANRE	75.641	468	111	1	234	1628	1	468	0.0	735
XM_060035573.1	sp|Q7SY54|AT2L1_DANRE	76.116	448	106	1	207	1547	21	468	0.0	707
XM_060035574.1	sp|Q5RF65|GBA3_PONAB	49.469	471	217	5	278	1657	3	463	8.68e-154	453
XM_060035575.1	sp|Q99541|PLIN2_HUMAN	44.988	409	192	6	128	1255	1	409	1.50e-76	251
XM_060035579.1	sp|Q5RD09|HMR1_PONAB	36.458	288	166	9	116	958	8	285	1.81e-46	169
XM_060035580.1	sp|P0C606|SGF29_RAT	91.034	290	26	0	76	945	4	293	0.0	556
XM_060035581.1	sp|Q5RD09|HMR1_PONAB	36.458	288	166	9	116	958	8	285	2.62e-46	169
XM_060035582.1	sp|Q5RD09|HMR1_PONAB	36.458	288	166	9	116	958	8	285	1.85e-46	169
XM_060035583.1	sp|Q5RD09|HMR1_PONAB	36.458	288	166	9	116	958	8	285	1.41e-46	169
XM_060035587.1	sp|Q9R0S5|YLAT1_RAT	76.877	333	77	0	503	1501	171	503	3.78e-164	486
XM_060035588.1	sp|Q02780|NFIA_MOUSE	88.442	199	23	0	90	686	8	206	2.74e-117	380
XM_060035589.1	sp|Q0VCL6|NFIB_BOVIN	96.774	186	6	0	607	1164	2	187	3.54e-120	386
XM_060035590.1	sp|O00712|NFIB_HUMAN	93.048	187	9	1	386	934	1	187	1.04e-113	367
XM_060035591.1	sp|O00712|NFIB_HUMAN	96.610	177	6	0	2467	2997	11	187	9.37e-112	366
XM_060035592.1	sp|Q15546|PAQRB_HUMAN	78.475	223	48	0	144	812	9	231	3.02e-126	378
XM_060035593.1	sp|Q9NPC3|CIP1_HUMAN	67.925	212	60	2	363	989	1	207	2.09e-106	317
XM_060035594.1	sp|D3Z3K2|CIP1_MOUSE	65.532	235	72	3	150	845	1	229	8.43e-108	318
XM_060035595.1	sp|B1H1H3|ZDH21_DANRE	71.698	265	73	1	260	1054	1	263	4.02e-137	417
XM_060035596.1	sp|P86347|BORE2_DANRE	42.308	260	131	8	44	796	1	250	4.81e-45	156
XM_060035597.1	sp|P86347|BORE2_DANRE	41.364	220	110	8	46	678	1	210	1.87e-30	117
XM_060035598.1	sp|P63329|PP2BA_RAT	86.408	206	18	2	202	816	312	508	2.30e-118	342
XM_060035598.1	sp|P63329|PP2BA_RAT	96.000	50	2	0	53	202	262	311	2.30e-118	107
XM_060035599.1	sp|P63329|PP2BA_RAT	89.848	197	19	1	202	789	312	508	2.62e-120	346
XM_060035599.1	sp|P63329|PP2BA_RAT	96.000	50	2	0	53	202	262	311	2.62e-120	110
XM_060035600.1	sp|P63329|PP2BA_RAT	82.039	206	17	3	202	786	312	508	6.12e-117	337
XM_060035600.1	sp|P63329|PP2BA_RAT	96.000	50	2	0	53	202	262	311	6.12e-117	107
XM_060035601.1	sp|Q8JIU7|NACA_DANRE	98.958	192	2	0	1230	1805	24	215	6.05e-88	276
XM_060035602.1	sp|Q15546|PAQRB_HUMAN	77.056	231	53	0	391	1083	1	231	1.64e-128	386
XM_060035603.1	sp|P63329|PP2BA_RAT	85.279	197	18	2	202	759	312	508	1.51e-118	342
XM_060035603.1	sp|P63329|PP2BA_RAT	96.000	50	2	0	53	202	262	311	1.51e-118	108
XM_060035604.1	sp|Q2KIY2|CLD15_BOVIN	52.284	197	90	1	1248	1826	5	201	2.52e-61	207
XM_060035605.1	sp|Q99MQ5|COPA1_MOUSE	62.575	334	98	1	1394	2395	360	666	1.28e-34	147
XM_060035606.1	sp|Q99MQ5|COPA1_MOUSE	54.790	334	116	2	1394	2371	360	666	7.12e-26	119
XM_060035607.1	sp|Q99MQ5|COPA1_MOUSE	65.269	334	86	2	1401	2393	360	666	3.70e-54	206
XM_060035608.1	sp|Q99MQ5|COPA1_MOUSE	62.575	334	98	1	1387	2388	360	666	1.12e-34	147
XM_060035609.1	sp|Q99MQ5|COPA1_MOUSE	65.269	334	86	2	1398	2390	360	666	4.42e-54	206
XM_060035610.1	sp|Q99MQ5|COPA1_MOUSE	65.528	322	96	1	1392	2357	360	666	1.24e-34	147
