Module	Section	Sample Name	Source
FastQC	all_sections	1_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/1_R2_001_fastqc.zip
FastQC	all_sections	107_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/107_R1_001_fastqc.zip
FastQC	all_sections	100_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/100_R1_001_fastqc.zip
FastQC	all_sections	30_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/30_R1_001_fastqc.zip
FastQC	all_sections	91_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/91_R1_001_fastqc.zip
FastQC	all_sections	150_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/150_R1_001_fastqc.zip
FastQC	all_sections	41_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/41_R2_001_fastqc.zip
FastQC	all_sections	57_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/57_R1_001_fastqc.zip
FastQC	all_sections	20_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/20_R2_001_fastqc.zip
FastQC	all_sections	140_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/140_R1_001_fastqc.zip
FastQC	all_sections	150_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/150_R2_001_fastqc.zip
FastQC	all_sections	67_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/67_R2_001_fastqc.zip
FastQC	all_sections	108_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/108_R1_001_fastqc.zip
FastQC	all_sections	108_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/108_R2_001_fastqc.zip
FastQC	all_sections	50_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/50_R2_001_fastqc.zip
FastQC	all_sections	137_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/137_R1_001_fastqc.zip
FastQC	all_sections	98_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/98_R1_001_fastqc.zip
FastQC	all_sections	31_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/31_R1_001_fastqc.zip
FastQC	all_sections	37_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/37_R1_001_fastqc.zip
FastQC	all_sections	147_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/147_R2_001_fastqc.zip
FastQC	all_sections	48_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/48_R1_001_fastqc.zip
FastQC	all_sections	88_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/88_R1_001_fastqc.zip
FastQC	all_sections	90_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/90_R2_001_fastqc.zip
FastQC	all_sections	5_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/5_R1_001_fastqc.zip
FastQC	all_sections	38_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/38_R1_001_fastqc.zip
FastQC	all_sections	RESUB-94_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-94_R2_001_fastqc.zip
FastQC	all_sections	121_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/121_R2_001_fastqc.zip
FastQC	all_sections	13_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/13_R2_001_fastqc.zip
FastQC	all_sections	99_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/99_R2_001_fastqc.zip
FastQC	all_sections	67_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/67_R1_001_fastqc.zip
FastQC	all_sections	10_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/10_R1_001_fastqc.zip
FastQC	all_sections	138_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/138_R2_001_fastqc.zip
FastQC	all_sections	70_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/70_R2_001_fastqc.zip
FastQC	all_sections	21_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/21_R2_001_fastqc.zip
FastQC	all_sections	110_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/110_R1_001_fastqc.zip
FastQC	all_sections	109_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/109_R2_001_fastqc.zip
FastQC	all_sections	139_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/139_R2_001_fastqc.zip
FastQC	all_sections	137_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/137_R2_001_fastqc.zip
FastQC	all_sections	138_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/138_R1_001_fastqc.zip
FastQC	all_sections	109_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/109_R1_001_fastqc.zip
FastQC	all_sections	83_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/83_R2_001_fastqc.zip
FastQC	all_sections	RESUB-36_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-36_R1_001_fastqc.zip
FastQC	all_sections	127_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/127_R1_001_fastqc.zip
FastQC	all_sections	57-S_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/57-S_R2_001_fastqc.zip
FastQC	all_sections	41_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/41_R1_001_fastqc.zip
FastQC	all_sections	147_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/147_R1_001_fastqc.zip
FastQC	all_sections	19_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/19_R2_001_fastqc.zip
FastQC	all_sections	58-S_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/58-S_R2_001_fastqc.zip
FastQC	all_sections	100_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/100_R2_001_fastqc.zip
FastQC	all_sections	68_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/68_R2_001_fastqc.zip
FastQC	all_sections	20-G_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/20-G_R2_001_fastqc.zip
FastQC	all_sections	29_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/29_R1_001_fastqc.zip
FastQC	all_sections	40_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/40_R1_001_fastqc.zip
FastQC	all_sections	129_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/129_R2_001_fastqc.zip
FastQC	all_sections	98_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/98_R2_001_fastqc.zip
FastQC	all_sections	19_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/19_R1_001_fastqc.zip
FastQC	all_sections	19-G_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/19-G_R2_001_fastqc.zip
FastQC	all_sections	39_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/39_R1_001_fastqc.zip
FastQC	all_sections	RESUB-116_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-116_R2_001_fastqc.zip
FastQC	all_sections	28_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/28_R1_001_fastqc.zip
FastQC	all_sections	92_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/92_R1_001_fastqc.zip
FastQC	all_sections	148_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/148_R1_001_fastqc.zip
FastQC	all_sections	119_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/119_R1_001_fastqc.zip
FastQC	all_sections	59_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/59_R1_001_fastqc.zip
FastQC	all_sections	57-G_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/57-G_R1_001_fastqc.zip
FastQC	all_sections	3_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/3_R2_001_fastqc.zip
FastQC	all_sections	58_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/58_R1_001_fastqc.zip
FastQC	all_sections	10_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/10_R2_001_fastqc.zip
FastQC	all_sections	107_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/107_R2_001_fastqc.zip
FastQC	all_sections	RESUB-76_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-76_R1_001_fastqc.zip
FastQC	all_sections	119_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/119_R2_001_fastqc.zip
FastQC	all_sections	49_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/49_R1_001_fastqc.zip
FastQC	all_sections	88_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/88_R2_001_fastqc.zip
FastQC	all_sections	79_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/79_R2_001_fastqc.zip
FastQC	all_sections	57-G_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/57-G_R2_001_fastqc.zip
FastQC	all_sections	18_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/18_R1_001_fastqc.zip
FastQC	all_sections	79_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/79_R1_001_fastqc.zip
FastQC	all_sections	19-S_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/19-S_R1_001_fastqc.zip
FastQC	all_sections	20-S_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/20-S_R2_001_fastqc.zip
FastQC	all_sections	78_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/78_R1_001_fastqc.zip
FastQC	all_sections	28_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/28_R2_001_fastqc.zip
FastQC	all_sections	37_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/37_R2_001_fastqc.zip
FastQC	all_sections	97_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/97_R2_001_fastqc.zip
FastQC	all_sections	127_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/127_R2_001_fastqc.zip
FastQC	all_sections	58-G_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/58-G_R2_001_fastqc.zip
FastQC	all_sections	118_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/118_R1_001_fastqc.zip
FastQC	all_sections	57_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/57_R2_001_fastqc.zip
FastQC	all_sections	20-S_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/20-S_R1_001_fastqc.zip
FastQC	all_sections	48_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/48_R2_001_fastqc.zip
FastQC	all_sections	30_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/30_R2_001_fastqc.zip
FastQC	all_sections	50_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/50_R1_001_fastqc.zip
FastQC	all_sections	2_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/2_R1_001_fastqc.zip
FastQC	all_sections	19-S_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/19-S_R2_001_fastqc.zip
FastQC	all_sections	91_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/91_R2_001_fastqc.zip
FastQC	all_sections	139_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/139_R1_001_fastqc.zip
FastQC	all_sections	11_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/11_R1_001_fastqc.zip
FastQC	all_sections	4_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/4_R1_001_fastqc.zip
FastQC	all_sections	68_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/68_R1_001_fastqc.zip
FastQC	all_sections	110_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/110_R2_001_fastqc.zip
FastQC	all_sections	19-G_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/19-G_R1_001_fastqc.zip
FastQC	all_sections	20_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/20_R1_001_fastqc.zip
FastQC	all_sections	70_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/70_R1_001_fastqc.zip
FastQC	all_sections	131_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/131_R2_001_fastqc.zip
FastQC	all_sections	57-S_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/57-S_R1_001_fastqc.zip
FastQC	all_sections	129_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/129_R1_001_fastqc.zip
FastQC	all_sections	80_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/80_R1_001_fastqc.zip
FastQC	all_sections	69_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/69_R2_001_fastqc.zip
FastQC	all_sections	90_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/90_R1_001_fastqc.zip
FastQC	all_sections	31_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/31_R2_001_fastqc.zip
FastQC	all_sections	RESUB-94_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-94_R1_001_fastqc.zip
FastQC	all_sections	97_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/97_R1_001_fastqc.zip
FastQC	all_sections	92_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/92_R2_001_fastqc.zip
FastQC	all_sections	118_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/118_R2_001_fastqc.zip
FastQC	all_sections	39_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/39_R2_001_fastqc.zip
FastQC	all_sections	38_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/38_R2_001_fastqc.zip
FastQC	all_sections	121_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/121_R1_001_fastqc.zip
FastQC	all_sections	60_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/60_R2_001_fastqc.zip
FastQC	all_sections	18_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/18_R2_001_fastqc.zip
FastQC	all_sections	3_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/3_R1_001_fastqc.zip
FastQC	all_sections	58-G_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/58-G_R1_001_fastqc.zip
FastQC	all_sections	60_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/60_R1_001_fastqc.zip
FastQC	all_sections	40_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/40_R2_001_fastqc.zip
FastQC	all_sections	20-G_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/20-G_R1_001_fastqc.zip
FastQC	all_sections	12_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/12_R2_001_fastqc.zip
FastQC	all_sections	80_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/80_R2_001_fastqc.zip
FastQC	all_sections	RESUB-116_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-116_R1_001_fastqc.zip
FastQC	all_sections	4_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/4_R2_001_fastqc.zip
FastQC	all_sections	69_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/69_R1_001_fastqc.zip
FastQC	all_sections	149_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/149_R1_001_fastqc.zip
FastQC	all_sections	49_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/49_R2_001_fastqc.zip
FastQC	all_sections	47_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/47_R1_001_fastqc.zip
FastQC	all_sections	21_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/21_R1_001_fastqc.zip
FastQC	all_sections	120_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/120_R1_001_fastqc.zip
FastQC	all_sections	148_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/148_R2_001_fastqc.zip
FastQC	all_sections	1_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/1_R1_001_fastqc.zip
FastQC	all_sections	29_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/29_R2_001_fastqc.zip
FastQC	all_sections	140_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/140_R2_001_fastqc.zip
FastQC	all_sections	RESUB-156_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-156_R2_001_fastqc.zip
FastQC	all_sections	131_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/131_R1_001_fastqc.zip
FastQC	all_sections	RESUB-76_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/RESUB-76_R2_001_fastqc.zip
FastQC	all_sections	128_R2_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/128_R2_001_fastqc.zip
FastQC	all_sections	58-S_R1_001	/home/shared/8TB_HDD_02/shedurkin/project-cod-temperature/output/05-cod-RNAseq-trimming/raw-fastqc/58-S_R1_001_fastqc.zip
